  -0.878707    -1.70136     3.58006
   -2.72261   -0.854113     4.57673
   0.379767    -3.18272     3.80295
    1.65124    -4.29715     3.64591
    1.10804    -3.79052     3.68248
   0.456422    -2.04483     2.58841
   0.237361    -2.41982     3.18246
    2.86999     -5.1806     3.31061
   0.747631    -2.31178     2.56415
    1.27634    -2.75792     2.48159
   0.274592    -2.92977     3.65518
    5.35862     -5.5445     1.18588
    3.80852    -4.36891     1.56039
  -0.290783    -4.59814     5.88893
   0.039402    -3.98607     4.94667
    1.03675    -2.50496     2.46821
   0.556563   -0.676347     1.11978
   0.110715    -3.22386     4.11314
    2.89019    -5.33051     3.44032
    1.48467    -3.37642     2.89175
    -2.8145    -2.86853     6.68303
   -2.33097   -0.221226     3.55219
    1.45104    -3.37215     2.92112
  -0.415759     -1.5541     2.96985
    2.84533    -4.16232     2.31699
    2.32269    -4.22381     2.90112
   -1.34347   -0.315325      2.6588
 -0.0966382    -2.17909     3.27573
   0.970322    -1.52303     1.55271
   -1.98321    -2.80911     5.79233
  -0.145688    -1.23719     2.38288
   0.443434    -2.10839     2.66495
    1.65896    -3.09941     2.44046
  -0.697733    -1.57924     3.27697
   0.258034    -2.28782     3.02978
   -1.07873    -1.43904     3.51777
    1.94247     -2.6339     1.69143
    1.57395    -4.55037     3.97642
   0.266703   -0.837954     1.57125
    0.72467    -2.20009     2.47542
   -1.15004    -2.43663     4.58667
    1.61709    -3.05297     2.43588
   -2.07199    -3.44106     6.51305
   -1.79537    0.314623     2.48075
    1.74252    -3.18984     2.44733
   0.755987    -3.18799       3.432
   0.902179     -5.2576     5.35542
  -0.178646    -1.54519     2.72384
    2.30389    -4.54714     3.24325
   -1.44777   -0.500285     2.94806
    1.48634    -3.63482     3.14848
    1.91177    -3.37814     2.46637
 -0.0591604    -2.57222     3.63138
   0.116958    -2.02986     2.91291
   0.791645    -2.31773     2.52609
    4.75945    -5.29946     1.54001
   0.695246    -1.46311     1.76786
    1.51983    -3.48109     2.96126
  0.0857142    -3.22325     4.13753
  -0.394274    -2.96985     4.36412
   -1.91831    -3.87165     6.78997
  -0.587767    -2.42404     4.01181
   0.140199    -1.14653     2.00633
    1.70444    -4.23045     3.52602
  -0.795575    -2.90545     4.70103
  -0.701753   -0.441924     2.14368
  0.0766444    -1.96964     2.89299
  -0.925971    -3.87827     5.80424
  -0.848206    -2.44399      4.2922
    0.85098    -4.47275     4.62177
    2.70961    -3.24643     1.53681
   0.888717    -2.95125     3.06253
   0.476096    -2.69878     3.22269
   -3.17902   -0.908785      5.0878
    3.56817    -4.70905     2.14088
     2.5141    -3.87607     2.36197
    2.68065    -3.60925     1.92861
 0.00311314    -1.40079     2.39767
    1.26579    -2.25539      1.9896
  -0.409597    -4.56776     5.97736
    2.23118    -1.00232   -0.228856
   0.476763    -4.15905     4.68229
   0.252313    -1.84648     2.59417
    1.60636    -4.79023     4.18387
   0.540563    -1.84805     2.30749
 -0.0203506     -2.6699     3.69025
    1.88509    -2.56005     1.67496
   0.619139    -3.28428     3.66514
   -1.19843    -1.63599     3.83442
    3.18464    -3.33622     1.15158
    1.26003    -2.98503     2.72501
   -1.03815     -2.1416     4.17974
  -0.250982    -2.91741     4.16839
    3.52633    -3.55102     1.02469
  -0.967409    -2.15832     4.12573
   -1.63118    -3.64485     6.27603
   0.473327    -1.88219     2.40886
    2.53217    -5.10134     3.56917
    1.95435     -2.4975     1.54314
    2.58726     -5.9449     4.35764
    2.85039    -4.56809      2.7177
   -1.52029    0.795807     1.72448
    2.05514    -5.89384     4.83869
   0.415043    -1.22842     1.81338
 -0.0969507    -1.34791     2.44486
    3.33615     -6.7438     4.40765
     0.5065    -2.57016     3.06366
   0.859479    -2.93912     3.07964
    2.22081    -4.52555     3.30474
     1.2624    -2.07967     1.81727
    2.96687    -4.68859     2.72172
   0.837718    -2.12349     2.28577
    1.75667    -3.90244     3.14577
    1.25225    -2.93616     2.68391
    1.41971    -5.18827     4.76856
  -0.163014    -3.52447     4.68749
   0.681449    -2.51531     2.83386
    1.04669    -2.65425     2.60756
   0.961085    -2.63777     2.67668
    2.63574    -3.22453     1.58879
    2.67223    -2.67159     0.99936
    -0.9301    -5.65327     7.58337
   0.917325    -2.67072      2.7534
  -0.543271   -0.946154     2.48943
   0.517764    -3.20765     3.68989
    2.29517    -2.78643     1.49126
   0.604998    -4.56068     4.95568
    1.85737    -4.74108     3.88372
   -1.54972    -3.90035     6.45006
  -0.792291    -3.27403     5.06632
   0.249581    -3.05388      3.8043
  -0.848709    -1.12398     2.97269
   0.693222    -1.29896     1.60574
   -1.68531    -5.02209     7.70739
   0.158749    -2.96823     3.80948
    1.52115    -2.30727     1.78611
   -1.02944    -2.64273     4.67217
     -1.428    -1.60414     4.03214
   0.202162    -6.62645     7.42429
     2.9272    -7.48089     5.55369
    0.44887    -3.63294     4.18408
    2.04665    -3.90134      2.8547
    1.92576    -2.33399     1.40823
   -1.24124    -3.06429     5.30553
    3.84262    -3.33913    0.496505
   -1.28387     -2.0567     4.34057
    1.58488    -4.73685     4.15196
   -2.21825    -1.80602     5.02427
    1.34024    -3.05295     2.71271
      1.892    -3.54639     2.65439
    1.09911    -2.71749     2.61838
    3.96752    -5.58994     2.62242
  -0.923036    -1.47182     3.39485
   -1.36736    -1.73219     4.09954
    3.17647    -3.16515    0.988675
   0.659482    -1.46661     1.80713
   0.956629    -2.99078     3.03415
  -0.485503    -1.46286     2.94837
   0.843079   -0.973324     1.13024
    1.32376    -2.05682     1.73306
  -0.280964    -3.19321     4.47417
     1.1424   -0.867131    0.724735
   0.820538    -1.52833      1.7078
  -0.878062     -1.1189     2.99696
    1.38384    -4.63842     4.25457
    1.24608    -4.36387     4.11779
   -2.10837    0.505423     2.60294
   0.574105    -2.44074     2.86663
    1.54445    -3.36161     2.81716
   -2.66064   -0.848425     4.50907
   0.428469    -3.03674     3.60827
  0.0282284    -4.56216     5.53393
  -0.191455    -3.06352     4.25497
    3.13327    -4.83351     2.70024
   -1.01144    -2.06846      4.0799
   -1.86578    -1.36734     4.23312
    1.07647    -2.36689     2.29042
   0.150139    -3.03106     3.88092
   -1.19909    -0.63045     2.82954
    1.00331    -3.60758     3.60428
   0.931587    -4.75772     4.82613
   0.680103    -2.38991      2.7098
   0.855919    -3.78863     3.93272
   -0.38035     -1.7946     3.17495
    3.03529    -4.51833     2.48304
    1.45492    -2.98879     2.53387
   0.816209    -2.09335     2.27714
    3.44848    -7.63631     5.18783
   -1.04645    -2.09475      4.1412
    1.22772    -4.34192      4.1142
    1.65279    -5.34388     4.69108
     1.4646    -2.16031     1.69571
   0.736653    -2.40812     2.67147
   0.180077    -1.94917      2.7691
   -2.85636    -3.47515      7.3315
    5.42627    -8.26786      3.8416
     1.7127    -4.42798     3.71528
 -0.0651217    -3.34331     4.40844
  -0.501768    -3.20006     4.70183
   -0.16336    -2.79978     3.96314
   0.304415     -2.2626     2.95819
   -1.17097    -1.87615     4.04712
   -1.10042    -2.67006     4.77047
  -0.603011     -2.0533     3.65631
    2.27621    -4.59256     3.31635
    1.09763    -2.87256     2.77493
    3.78187    -4.82054     2.03866
   0.647172    -2.68199     3.03482
  -0.647413   -0.925662     2.57308
  -0.516189    -1.86778     3.38397
  -0.460025    -1.08065     2.54067
 -0.0186696    -4.36722     5.38589
    1.23971    -2.95364     2.71393
 -0.0208329    -1.52256     2.54339
   0.921578    -2.95837      3.0368
   0.412728    -2.08225     2.66953
   -1.00918    -3.10733     5.11651
    3.22915    -6.76722     4.53807
    2.82456    -2.53064    0.706078
   0.494432    -1.56363      2.0692
     3.5229    -6.08303     3.56014
    3.09574    -4.52425     2.42851
   0.589058    -2.59813     3.00907
    2.22559    -3.44871     2.22312
   0.991508    -4.07363     4.08212
   0.903031    -1.52444      1.6214
  -0.796116    -2.21326     4.00938
      3.133    -3.72322     1.59022
    1.16433    -5.11171     4.94738
  -0.990762    -1.76538     3.75614
    2.92677    -4.18599     2.25922
    1.60232    -2.82731     2.22499
   0.778327    -3.71429     3.93596
   0.215202     -3.2016     3.98639
   0.281485     -2.3699     3.08842
    2.43863    -3.24182     1.80319
    2.45152    -4.98212      3.5306
   0.205773    -2.81038     3.60461
    1.49616    -3.38695     2.89079
   0.360836    -2.03088     2.67005
    1.51714    -2.91231     2.39517
    2.20077    -5.16741     3.96665
    1.05583    -3.09796     3.04213
    1.05624    -4.00088     3.94464
  0.0608603    -4.24936     5.18849
   0.489016      -2.492     3.00298
    1.44055    -3.04922     2.60867
    3.40856     -4.1106     1.70204
    2.45038    -3.54885     2.09847
    4.16417    -5.52846     2.36429
      1.762    -4.46296     3.70096
   -0.70899   -0.777052     2.48604
   0.163059    -3.04999     3.88693
    3.88724    -5.31247     2.42523
      1.962    -2.50319     1.54119
   0.259754    -2.26622     3.00647
  -0.170235    -2.75259     3.92282
   -1.42072    -1.45988     3.88061
  -0.737686     -3.7392     5.47688
   0.211382    -3.97622     4.76484
    1.80134    -5.44165     4.64032
   0.341775    -1.52502     2.18324
  -0.639401    -1.04571     2.68511
   0.178051    -1.33675      2.1587
    1.28071    -2.63304     2.35233
    1.19049    -2.45313     2.26264
   0.928639    -5.12275     5.19411
  -0.579256     -2.0612     3.64046
  -0.190303    -2.69599      3.8863
    2.92122    -4.38063     2.45941
   0.557714    -2.64382      3.0861
  -0.804617    0.150181     1.65444
    3.82783     -3.3951     0.56727
   0.941282    -5.44256     5.50128
   0.101298    -1.35816     2.25686
     3.4788    -3.58938     1.11059
   0.615393    -3.90212     4.28673
    3.60161    -6.68077     4.07916
    2.02674    -4.01252     2.98578
  -0.158857    -1.71469     2.87355
   -1.31457    -2.36231     4.67688
    2.80155    -4.31262     2.51108
    3.66313    -4.72946     2.06633
    2.18363    -2.40091     1.21727
    2.34042     -4.5843     3.24389
    5.81298     -5.7619    0.948919
   0.820053    -4.59695     4.77689
  -0.988268    -3.14792     5.13619
    3.43149    -4.62833     2.19684
     4.9279    -7.87782     3.94992
   0.741043    -2.59776     2.85672
    2.73481    -5.28139     3.54657
   0.568967    -2.50443     2.93546
    1.73801    -1.67741    0.939402
   0.359659    -1.16657     1.80691
   -1.02868     -1.5923     3.62098
   0.319471    -3.29464     3.97517
   -2.79073    -2.40014     6.19087
    2.94845    -3.50082     1.55236
   0.957282    -3.79031     3.83303
   -1.15842   -0.836767     2.99519
   0.859133    -1.88824      2.0291
   0.911592    -4.30715     4.39555
    2.96563    -5.04001     3.07438
   0.427006    -3.18467     3.75766
    3.61968     -4.9906     2.37091
    1.11508    -2.19301     2.07793
   0.841967    -5.20052     5.35855
   -1.81887    -3.82385     6.64273
    1.31135    -1.97418     1.66282
    2.65991     -4.0718      2.4119
    1.67345    -4.16633     3.49288
   0.278667    -2.06865     2.78998
     2.5177     -4.9495      3.4318
    1.40627    -3.94121     3.53494
    4.89074    -5.77081     1.88007
  0.0486588    -2.31997     3.27131
    1.13449    -3.11542     2.98092
     0.9215    -4.16532     4.24382
   -0.69514    -1.78489     3.48003
   -1.45766   -0.380273     2.83793
    3.27247     -4.9192     2.64673
    3.03765    -4.78962     2.75197
   0.193569    -2.65289     3.45932
    4.15477    -7.44877       4.294
    2.01766    -3.67149     2.65383
   0.491974    -2.80029     3.30832
   0.225731    -2.29294     3.06721
   0.440483    -2.28155     2.84107
